259866069,105,东仓巷
259866070,94,清莲巷
259866071,220,建国路
259866072,152,建国六巷
259866073,305,建国五巷
259866074,306,
259866367,863,护城河
259866368,241,护城河
259908142,0,
259908145,0,
259908146,0,
260087890,1018,昌明路
260087891,1533,电视塔路
260087892,0,
260087893,0,
260087894,0,
260087895,0,
260087896,0,
260087897,0,
260087898,0,
260090365,0,
260090367,0,
260090705,0,
260090706,0,
260090707,0,
260090708,0,
260090709,0,
260090710,0,
260090711,0,
260090712,0,
260090713,0,
260090714,0,
260090715,0,
260091414,0,
260091415,0,
260091416,0,
260091417,0,
260091418,0,
260091419,0,
260091420,0,
260091421,0,
260091422,0,
260091423,0,
260091424,0,
260091425,269,
260091426,96,
260091427,96,
260091428,0,
260091850,235,
260091851,135,
260091852,67,
260091853,36,
260091854,0,
260091855,0,
260091856,0,
260091857,0,
260091858,0,
260091859,0,
260091860,0,
260091861,0,
260091862,0,
260092094,0,
260092095,0,
260092096,0,
260695755,0,
262891134,0,
262891135,141,
262891136,105,
262891137,127,
262891752,83,
262891753,251,
262891754,143,
262891755,446,
262891756,146,
262891757,485,
262891758,320,
262893329,430,
262893330,191,
263095746,283,
263309128,244,
263309129,57,
263309130,51,五岳庙门
263309131,643,东大街
263458309,115,
263459436,83,
263459437,108,
263459438,74,
263459439,9,
263459440,105,
263459441,42,
263459442,120,
263459443,81,
263459444,138,
263459445,127,
263459446,91,
263459447,66,
263483674,302,梧桐西道
263483675,304,学森路
263483676,271,梧桐西道
263483677,22,
263483678,66,
263483679,68,
263483680,155,
263483681,85,
263483682,81,
263483683,43,
263483684,95,
263483685,26,
263483686,114,
263483687,88,
263483688,43,
263483689,43,
263483690,36,
263483691,144,
263483692,109,
263483693,41,
263483694,29,
263483695,45,
263485686,86,
263485687,25,
263485688,302,
263485689,80,
263485690,57,
263485691,361,
263485692,303,
263485693,182,
263485694,56,
263486156,317,
263486158,316,
263486160,642,
263486162,724,二环南路东段
263486163,37,经九路
263486164,398,二环南路东段
263572145,36,
263572147,314,
263572149,297,
263572152,1217,曲江大道
263572157,103,三兆路 Sānzhào Rd
263572159,1549,三兆路 Sānzhào Rd
263572163,100,曲江大道
263572455,108,
263572456,109,
263572457,112,
263572458,101,
263595551,0,西安交通大学兴庆校区
263609699,397,兴庆路
263609968,0,
263624056,0,思源活动中心
263624057,0,主楼E座
263624058,0,主楼B座
263624059,0,主楼A座
263624060,0,主楼C座
263624061,0,主楼D座
263624481,0,钱学森图书馆
263624482,28,
263625085,0,电子与信息工程学院
263625086,0,
263625087,0,中心三楼
263625088,0,中心一楼
263625089,0,中心二楼
263625090,0,理学院 数学与统计学院
263625675,0,东二楼
263625676,0,西二楼
263625677,0,东一楼
263625678,0,东三楼
263625679,0,康桥苑餐厅
263625680,0,西食堂
263632364,0,逸夫科学馆
263632769,0,信息与网络中心
263632770,0,教一楼
263632771,0,教二楼
263632772,0,逸夫工程馆
263633887,0,工程坊
263633888,0,体育场
263633889,0,东南足球场
263633890,0,网球场
263633891,0,
263633892,0,网球场
263633893,0,网球场
263633894,0,篮球场
263633895,0,管理学院
263633896,0,外国语学院
263634244,0,青年之家
263634246,0,西篮球场
263634247,0,排球场
263634248,0,西足球场
263634249,0,篮球场
263634514,0,南草坪
263634515,0,西花园
263634516,0,东花园
263634517,0,
263634518,0,
263634977,0,四大发明广场
263738530,99,
263738531,89,
263738532,71,
263738592,288,二环南路东段
263738593,293,
263738594,99,二环南路东段
263738595,3,
263738596,4,
263738597,5,
263738598,397,
263738599,9,
263739288,284,环城南路东段
263769901,68,环城东路
263769902,263,环城东路
263769953,37,
263769954,15,
263769955,35,
263769956,24,
263770039,18,
263770040,136,
263770041,23,
263770042,268,
263770043,24,
263770044,19,
263770045,23,
263770046,289,
263770108,99,
263771123,132,环城东路
263771124,66,环城东路（南段）
263773392,123,
263773393,22,
263773394,59,
263773395,151,
263773396,21,
263773397,55,
263773398,934,
263773399,25,
263773400,45,
263773997,24,
263774000,629,
263774004,30,
263774008,324,
263774498,106,
263774499,134,
263774500,43,
263774501,32,
263774502,20,
263774503,37,
263774504,28,
263774505,39,
263774835,9,
263774836,19,
263774837,17,
263774838,3,
263774839,19,
263774840,81,
263774841,15,
263774842,5,
263774843,18,
263774844,5,
263774845,83,
263774846,16,
263775430,206,
263776585,91,
263776586,27,
263776787,230,
263807435,0,
263807970,0,彭康书院 东18 19 20舍
263807971,0,彭康书院 东17舍
263808678,0,南洋书院 东7舍
263808679,0,南洋书院 东8舍
263808680,0,南洋书院 东9舍
263808681,0,励志书院 东6舍
263808682,0,文治书院 西18 19 20舍
263808683,0,崇实书院 西16舍
263808684,0,崇实书院 西17舍
263808685,0,仲英书院 东3舍
263808686,0,仲英书院 东2舍
263808687,0,仲英书院 东1舍
263808688,0,仲英书院 东21舍
263857384,142,
263857658,183,
263859123,2237,含光路
263860579,560,顺城南路
263865419,134,
264106085,0,
264106086,0,西13舍
264106088,0,西1舍
264106090,0,西5舍
264106092,0,西6舍
264106093,0,西4舍
264106094,0,西3舍
264106095,0,西2舍
264106096,0,西14舍
264106097,0,西15舍
264106098,0,青年教师公寓1#
264106099,0,青年教师公寓2#
264106100,0,交大公安处
264106101,0,温泉浴室
264106102,0,西安交通大学医院
264106103,0,南二楼
264107442,0,教工楼1#
264107444,0,东14舍
264107446,0,东13舍
264107448,0,东15舍
264107450,0,东16舍
264107451,0,东10舍
264107453,0,东11舍
264107455,0,东12舍
264108023,0,体育部
264108024,0,
264108763,0,大学生文体教育中心
264109797,0,西12舍
264109799,0,西11舍
264109801,0,西7 8 9 10舍
264109803,0,青年教师公寓3#
264110602,124,太华路
264110603,130,环城东路
264110604,58,
264110605,148,环城北路
264110606,28,环城北路
264110607,66,
264110608,45,
264110609,45,
264112779,716,建工路
264112933,0,
264112934,0,
264112935,0,
264116881,1239,
264116882,52,Longhai Line
264116883,49,
264116884,674,
264116885,251,北关正街
264116886,13,北关正街
264116887,31,北关正街
264270046,0,网球场
264271419,0,材料学院 强度楼
264272739,80,
264272740,88,
264273563,0,
264273564,31,
264273565,59,
264273566,28,
264273567,38,
264273568,15,
264273569,14,
264273570,161,
264273571,161,
264273572,0,
264273573,42,
264273574,42,
264273575,31,
264273576,13,
264273577,17,
264273578,33,
264273579,138,
264273580,247,
264273581,331,文治路
264287685,292,
264287686,71,
264287687,114,
264287688,0,
264287689,0,
264287690,0,
264287691,0,网球场
264287692,48,
264287693,0,交大出版大厦
264288687,0,北二楼
264288688,0,启光大厦
264288689,0,北三楼
264288690,0,旭邦大厦
264288691,0,能源馆
264288692,0,交大电脑城
264288693,0,多相流国家重点实验室
264288694,0,西迁纪念馆
264288695,0,气动实验室
264288696,0,电力中心 校卫队
264289067,0,
264391021,0,东岳庙
264412331,85,
264412332,81,
264414271,0,电气绝缘楼
264420412,0,工程坊
264420413,0,交大机械厂
264420414,0,低温实验室
264420415,0,
264420416,0,
264420951,0,焊接楼
264420952,0,化学楼
264420957,0,锅炉房
264420960,0,东区水房 锅炉房
264420962,0,西区水房
264420963,0,饮食中心面屋
264420964,0,
264421116,0,教二100
264421117,0,中三1300
264421118,0,中二1200
264453193,108,二环南路东段
264453194,44,
264453195,43,二环南路东段
264453197,563,二环南路东段
264545140,0,
264545141,0,
264545142,0,
264545143,0,
264545144,0,
264545360,0,
264545361,0,
264545362,0,
264545363,0,
264545364,0,
264545365,0,
264545366,0,
264546850,0,
264546851,28,
264546852,52,
264546853,56,
264546854,21,
264546855,5,
264546856,0,
264546857,9,
264546858,6,
264546859,9,
264546860,5,
264546861,46,
264546862,44,
264546863,24,
264546864,0,
264546865,11,
264546866,9,
264546868,6,
264547070,0,
264547071,28,
264547072,0,
264547073,0,
264547074,0,
264547075,46,
264547076,0,
264547077,0,
264547790,125,
264547791,89,
264547792,17,
264547793,0,
264547794,127,
264547795,65,
264547796,19,
264547797,22,
264547798,26,
264547799,11,
264547800,17,
264547801,16,
264547885,41,
264547886,0,
264547887,88,
264547888,75,
264547889,6,
264547890,15,
264547891,8,
264547892,49,
264547893,29,
264547942,121,
264547943,74,
264547944,22,
264547945,48,
264547946,79,
264547947,26,
264547948,91,
264547949,82,
264557648,33,
264557649,33,
264558402,27,
264558403,10,
264558404,32,
264558405,0,
264558406,0,
264558407,0,
264558408,15,
264558409,19,
264558410,0,
264558511,83,
264562125,38,兴庆路
264562126,50,
264562128,80,
264580101,0,
264580102,0,
264580103,0,
264580104,0,
264580105,0,
264580106,0,
264582418,0,
264595812,0,
264595814,16,
264595817,26,
264595819,0,
264595821,0,
264694812,0,
264695000,0,
264695001,0,
264695116,16,
264695117,26,
264713387,0,
264713388,0,
264713389,0,
264713390,0,
264713391,0,
264713392,0,
264713393,0,
264713394,0,
264713395,0,
264713396,0,
264713397,0,
264713398,0,
264713450,0,
264713451,0,
264713452,0,
264738599,0,
264738600,0,软件学院
264738601,0,
264738602,0,交大邮局
264738603,0,西安交通大学招生办公室
264738604,0,
264738605,64,
264738606,22,
264738607,60,
264738608,41,
264738609,0,
264738610,0,
264738611,0,
264738612,58,
264753753,0,
264753754,0,
264753755,0,
264753756,0,
264753757,0,
264753758,0,
264753759,0,
264753760,0,
264753761,4,
264753762,0,
264753763,0,
264753764,0,
264753765,0,
264854294,101,
264854295,0,
264854296,78,
264854297,8,
264854298,0,
264856108,27,
264856109,57,
264856111,0,
264856499,0,
264856500,0,
264856501,0,
264856502,0,
264856503,0,
264856504,0,
264856505,0,
264887958,0,
264887961,52,
264887963,0,
264887965,0,
264887967,0,
264887968,0,
264887969,0,
264887970,0,
264887971,0,
265355081,0,体育教室
265355082,0,国防教育中心
265399698,36,
265399699,204,钟楼地下通道
265731085,76,
265765274,0,长乐公园
265765275,19,
265765276,81,
265765277,365,
265765278,20,
265902272,11,
265902273,172,
265914353,0,
265914355,0,
265914357,0,
265914359,0,
265932084,0,
265932085,0,
265932086,0,
265932447,20,
265932448,20,
265932449,72,
265932526,78,
265932527,18,
266254165,0,
266254166,0,
266254167,0,
266254168,0,
266254169,27,
266254170,18,
266254171,118,
266254172,0,团委
266254173,0,
266254174,0,
266254175,92,
266254176,4,
266254177,40,
266577936,42,四府街
266577938,25,四府街
266577941,40,
266577945,115,
266577952,1,
266577955,42,
266581121,205,
266581123,11,
266581124,29,
266581125,15,
266581126,27,
266581127,15,
266581130,69,
266581131,19,
266581133,14,
266581134,84,
266581616,710,友谊东路
266581619,56,
266581621,168,
266583951,188,二环东路
266583954,444,二环东路
266583956,593,二环东路
266583959,42,二环东路
266583962,588,二环路
266583964,56,二环东路
266583965,599,二环东路
266583966,140,二环南路
266583967,108,二环东路
266583970,1516,
266583972,142,
266583975,692,
266583977,215,红华巷
266583979,1420,
266583982,140,
266583984,373,金康路
266746954,234,
266795172,51,和平路
266795175,45,和平路
266795177,45,
266795179,816,
266795181,371,小寨东路
266795185,2722,芙蓉西路
266795189,471,
266795191,34,
266795193,81,
266795205,1306,雁南一路
266795208,510,翠华路
266812641,682,
266812642,3201,翠华路
266847611,1731,长缨路
266847615,42,
266848692,844,建工路
266848693,42,公园南路
266957160,1986,莲湖路
266957512,45,
266957513,494,
266957515,92,
266957516,39,
266957517,33,北大街
266957519,28,北大街
266957521,31,
266957522,37,
266957524,46,
266992731,1236,北池头二路
266995293,638,
266995294,197,
267021147,0,505体育馆
267021148,0,小康桥餐厅
267021149,0,启德书院
267021150,0,篮球场
267021151,0,网球场
267021152,317,
267021153,160,
267021154,0,
267021155,0,
267021157,0,
267021158,0,
267021159,0,
267021160,0,
267021161,0,
267021162,0,
267021163,0,
267021164,0,
267021165,0,
267021166,0,
267021167,0,
267021168,0,
267021169,0,
267021170,0,
267021171,72,
267022064,0,西安交通大学附属第二中学
267022065,23,
267022066,23,
267022067,23,
267022068,0,
267022069,25,
267022070,8,
267022071,32,
267022072,93,
267022073,0,启德广场
267022074,49,
267022075,0,
267022076,0,
267022077,78,
267022078,41,
267022240,0,
267161908,37,
267161909,249,
267205281,3213,南三环辅道
267205282,2606,南三环辅道
267205288,1583,南三环路
267205289,550,南三环路
267205290,80,南三环路
267205291,77,
267205292,1612,
267205293,1780,雁翔路
267205294,56,
267213557,350,二环南路东段
267213602,40,
267404267,147,
267404268,22,
267404269,11,太华路
267404270,34,
267404272,32,
267404273,51,太华路
267404274,44,
267404275,286,环城北路
267404277,63,
267404279,262,咸宁西路
267404280,28,
267598221,215,
267598222,42,
267598223,32,
267625220,416,
267625221,304,
267625222,76,
267625223,349,
267625224,31,
267625225,38,
267625226,51,
267625227,0,西安交通大学幼儿园
267625228,0,交大一村
267625317,196,
267625318,0,南洋大酒店
267929190,0,教工食堂
267929191,0,
267929192,0,
267929193,0,
267929194,0,
267929195,0,
267929196,0,
267929197,0,
267929198,0,
267929199,0,
267929200,0,
267929201,0,
268844666,658,
268844668,167,
268844669,22,
268844670,51,
268844975,0,
268844976,266,
268844977,24,
268844978,433,
268844979,29,
268844980,18,
268844981,35,
268844983,0,
268844985,476,
268844988,257,
268867875,423,
268867876,163,
268867877,179,
268867878,314,
268867879,110,
268867880,327,
268867881,81,
268867882,36,
268867883,30,
268867884,68,
268867885,76,
268867886,56,
268867887,57,
268867888,162,
268867889,40,
268867890,113,
269121979,0,
269122210,0,
269122211,0,
269122212,0,
269122213,0,
269122214,0,
269122215,0,
269122216,0,
269122217,0,
269122218,0,
269122219,0,
269474451,473,
269474454,0,长安大学校本部东院
271449476,104,二环路延伸道
271449477,570,
271449653,0,
271449654,0,
271449655,36,
271449656,35,
271449657,0,
271449658,0,
271449659,0,
271449660,0,
271449661,0,
271449662,0,
271450354,0,
271450355,0,
271450356,0,
271450357,0,
271450358,0,
271450359,0,
271450360,0,
271450361,0,
271777181,1175,
272264096,0,
272264097,0,
272264098,0,
272264101,0,
272264103,0,
272264104,0,
272264105,0,
272264106,0,
272524652,0,
272524819,0,
272525171,0,
272525418,89,
272525419,96,
272736172,94,
272736173,229,
272736174,225,
272736175,49,
272736176,121,
272736177,122,
272736178,56,
272736179,0,
272736180,70,
272736181,0,
272736182,0,
272736183,0,
272736184,0,
272736185,0,
272736186,0,
272736187,0,
272736188,0,
272736189,0,
272736190,0,
272736191,0,
272736192,0,
272736193,0,
272736194,0,
272736195,0,
272736196,0,
272736197,0,
272736553,0,
272736554,0,
272736555,0,
272736556,0,
272736557,0,
272736558,0,
272736559,73,
272736758,174,
272736759,181,
272786676,0,
272786677,0,
272786679,0,
272786680,0,
272786685,0,
272786689,0,
272786691,0,
272786692,0,
272786694,0,
272786695,0,
272786698,0,
272803380,0,
272803381,0,
272803386,0,
272804277,0,
272804279,910,
272804282,0,
272804283,0,
272804285,0,
272986886,103,
272986887,0,
272986888,804,
273707693,0,
273707694,0,
273711475,0,
273711476,0,
273711477,0,
273711478,0,
273711479,0,
273711480,0,
273711481,0,
273711482,0,
273711483,0,
273711484,0,
273711485,0,
273711487,0,
273896256,0,凯德广场
276436724,0,
276436725,0,
276437254,0,
276437255,0,
276437501,0,
276437502,0,
276437503,0,
276437504,0,
276437543,0,
276437544,0,
276437545,0,
276437546,0,
276437547,0,
276479674,0,
276479675,0,
276479676,0,
276479677,0,
276479678,0,
276479679,0,中环广场
276479989,0,
276479991,0,
276479992,0,
276479994,0,
277238385,0,
277238386,0,
277238388,0,
277238390,0,
277238392,0,
277238394,0,
277242449,0,开米广场
277242450,0,
277242451,0,
277245141,0,
277245143,0,
277245144,0,
277245145,0,
277245146,0,
277245147,0,
277245148,0,
277264143,0,
277264144,0,
277264145,0,
277264146,0,
277264147,0,
277264831,0,
277264832,0,
277264833,0,
277264834,0,
277264835,0,
277264836,0,
277264837,0,
277264838,0,
277264839,0,
277481272,0,
277481274,0,
277481276,0,
277481278,0,
277481281,0,
277481282,0,
277481284,0,
277481286,0,
277481289,0,
277481291,0,
277481293,0,
277481295,0,
277481297,0,
277481299,0,
277481301,0,
277481303,0,
277481305,0,
277481322,0,
277482592,0,
277482593,0,
277482597,0,
277555004,1305,药王洞
277665653,236,南柳巷
277665934,392,骡马市
277666483,358,东县门
277672353,699,五岳庙门
277672360,64,南广济街
277672363,845,南广济街
278210047,0,
278210048,0,
278210049,0,
278210050,0,
278210051,0,
278210052,0,
278210053,0,
278210054,0,
278210055,0,
278210056,0,
278210057,0,
278210058,0,
278210059,0,
278210060,0,
278210061,0,
278210062,0,
278210063,0,
278210064,0,
278210065,0,
278210066,0,
278210067,0,
278210068,0,
278210069,0,
278210070,0,
278210071,0,
278225001,0,
278225002,0,
278225003,0,
278225005,0,
278225006,0,
278225007,0,
278225008,0,
278244722,0,
278244724,0,
278244725,0,
278244727,0,
278244729,0,
278474565,0,
278474566,0,
278474567,0,
278474568,0,
278474569,0,
278474570,0,
278474571,0,
278474572,0,
278474573,0,红专南路生活小区
278474574,0,
278474575,0,
278474576,0,
278474577,0,
278474578,0,
278474579,0,
278474580,0,
278474581,0,
278474582,0,
278474583,0,
278474584,0,
278474585,0,
278474586,0,
278474587,0,
278474588,0,
279073447,245,
279073448,244,
279073450,64,安华西路
279973692,0,西安交通大学
279973693,0,交大二、三村
280245977,0,
280245978,0,
280245980,0,
280245982,0,
280245983,0,
280245985,0,
280245986,0,
280245988,0,
280249823,0,
280250483,0,
280258584,0,
280258585,0,
280258586,0,
280258587,0,
280258588,0,立丰国际
280258589,0,
280258590,0,
280259537,0,
280412016,0,
280412115,0,
280412116,0,
280412117,0,
280721386,215,
280721387,0,
280721388,0,
280721389,0,
280721390,0,
280721391,0,
280721392,0,
280721393,0,
280721394,0,
280721395,0,
280721396,0,
280721397,0,
280721398,0,
280721399,0,
280721400,0,
280721401,0,
280721402,0,
280721403,0,
280721404,0,
280721405,0,
280724378,0,
280992073,0,
280992074,0,
280992075,0,
280992077,0,
280992079,0,
280992080,0,
280992082,0,
280992084,0,
280992085,0,
280994270,0,
280994271,0,
280994272,0,
280994275,0,
280994277,0,
280994279,0,
280994280,0,
280994797,0,
280994799,0,
280994800,0,
280994802,0,
280994803,0,
280994804,0,
280994805,0,
280994806,0,
280994807,0,爱华幼儿园
280994809,0,
280995802,318,
280995803,163,
280995805,187,
280995806,0,
280995808,0,西安明德中学
280995810,0,
280995811,0,
280995813,0,
280996780,0,
280996782,0,
282090045,423,北火巷
282484639,0,
282484640,0,
282484641,0,
282484643,0,
282484644,0,
282484645,0,
282484647,0,
282484648,0,
282484650,0,
282484651,0,
282484652,0,
282484654,0,
282484655,0,
282484656,0,
282484658,0,
282484659,0,
282484745,0,
282484746,0,
282484806,0,
282484807,0,
282484808,0,
282484809,0,
282484827,0,
282627758,0,
282627759,0,
282627760,0,
282627761,0,
282627998,0,
282627999,0,
282628000,0,
282628001,0,
282628002,0,
282628003,0,
282628004,0,
282628005,0,
282628006,0,
282628007,0,
282628008,0,
282628009,0,
282628010,0,
282628011,0,
282628012,0,
282628013,0,
282628014,0,
282628122,0,
282628123,0,
282628124,0,
282628125,0,
282628126,0,
282628127,0,
282628128,0,
282628129,0,
282628130,0,
282631457,0,
282631458,0,
282631459,0,
282631460,0,
282631461,0,
282631463,0,
282631464,0,
282631465,0,
282631467,0,
282631468,0,
282631469,0,
282631471,0,
282631548,0,
283397525,0,
283397526,0,
283397527,0,
283397528,0,
283397529,0,
283397530,0,
283397531,0,
283397532,0,
283549283,286,
283552819,0,主楼
283552820,94,
283552821,280,
283552823,0,研究生公寓
283552824,0,工科大楼
283552825,0,工科实验楼
283552826,0,西安建筑科技大学校史馆
283552827,0,体育馆
283552828,0,逸夫楼
283552829,0,环境工程大楼
283552830,43,
283552831,0,结构力学实验室
283552832,0,土木工程大楼
283552833,0,食堂
283552834,0,图书馆
283552835,0,大楼
283552836,0,西阶
283552837,0,东阶
283552838,0,南阶
283552840,94,
283654371,0,Shaanxi electric power company  community
284164579,0,
284164580,0,
284164581,0,
284164582,0,
284164583,0,
284164584,0,
284164933,0,
284164934,0,
284164935,0,
284164936,0,
284164937,0,
284164938,0,
284164939,0,
284164940,0,
284164941,0,
284164942,0,
284164943,0,
284164944,0,
284164945,0,
284164947,0,
284164948,0,
284164949,0,
285105569,42,
285106814,178,
285106816,530,
285106817,230,
285106818,178,
285106819,313,
285106821,294,
285106826,595,
285109330,93,
285109334,96,
285109337,129,
285112026,637,振兴路
285112027,459,小雁塔寺路
285112030,277,小雁塔寺路
285113605,78,
285114062,175,
285193704,0,
285193705,0,
285193706,0,
285193707,0,
285198414,71,
286410091,0,
286410094,0,
286410096,0,
286410097,0,
286410099,0,
286410100,0,
286410101,0,
286410103,0,
286410104,0,
286410106,0,
286410107,0,
286410108,0,
286412340,0,
286413982,0,
286421876,0,
286421877,0,
286421878,156,甚学路
286421879,0,
286421881,0,
286421882,19,
286421883,0,
286421884,0,
286421885,0,
286421886,0,
286421887,18,
286421888,0,
286421889,18,
286421891,0,
286421892,0,
286421894,118,西外东道
286421895,0,XISU
286421897,0,
286421898,0,
286421900,21,
286422923,0,
286422924,0,
286427846,45,上林路
286427847,0,
286427848,0,
286427850,165,中艮大道
286427853,273,
286427855,54,西五道
286427857,56,东三道
286427859,0,
286427861,61,钟公园小径
286427864,54,歌德道
286427866,0,
286427868,0,
286427870,0,西外广场
286427871,57,东五道
286427872,0,
286427873,54,上林斜路
286427874,26,上小径
286427875,57,东二道
286427876,58,中森路
286427877,122,西外西道
286427878,56,东四下道
286427879,38,密啶径
286427880,0,
286427882,57,东六道
286427883,0,
286427884,103,北一路
286427885,108,南方路
286427886,54,西六道
286427887,122,笃行路
286427888,0,
286427889,0,
286427890,50,南小径
286427891,36,北小径
286427892,56,东四上道
286428277,0,
286428278,0,
286428279,54,西九道
286428280,0,
286428281,57,东九道
286428282,54,西七道
286428283,54,西八道
286428284,0,
286428285,57,东七道
286428286,57,东八道
286428287,0,
286692676,90,
286692677,214,
286692678,113,
286692680,52,
286692681,0,
286692682,76,
286692683,59,
286692685,113,
286692686,112,
286692687,233,
286692688,127,
286692689,241,
286692690,161,
286692691,403,
286692692,54,
287208776,0,环城公园
287208777,0,环城公园
287208778,0,
287208779,0,
287208780,0,环城公园
287208781,0,
287208782,0,
287208783,0,
287208784,0,
287208785,0,
287208786,0,
287208787,0,
287208788,0,环城公园
287208789,0,
287208790,0,
287208791,0,
287208792,0,环城公园
287208886,0,
287208890,306,
287208893,216,
287208894,251,环城南路东段
287278026,0,环城公园
287278027,0,西北大学太白校区
287278028,0,
287278029,0,
287278030,0,华润万家
287278031,0,
287278032,0,交大附中
287278033,52,
287278954,77,
287278955,62,
287278956,0,
287278957,43,
287278958,14,
287278959,16,
287278960,197,
287278961,0,
287278962,39,
287278963,11,
287278964,15,
287278965,233,
287278966,45,
287278967,75,
287278968,177,
287278969,58,
287278970,63,
287278971,59,
287278972,0,
287278973,0,
287278974,0,
287654041,119,
287654042,0,
287654043,0,
287654044,0,
287654045,0,
287654046,0,
287654047,0,
287654048,0,
287654049,0,
287654050,0,
287654051,119,
287654188,242,
287654191,0,
287654192,98,
287654194,0,
287654195,0,
287654196,0,
287654233,0,阳阳国际
287654234,216,
287654235,163,
287654236,0,
287654237,0,
287654238,0,
287654239,0,
287654240,0,麦当劳
287654241,0,
287654242,0,
287654373,43,
287654374,27,
287654375,28,
287663025,0,
287663026,0,
287663027,0,
287663028,0,华润万家
287663029,0,
287663030,0,
287663031,0,
287663032,0,
287663033,0,
287663034,0,
287663035,0,
287663036,0,
287663037,0,
287663104,0,
287663105,0,
287663106,0,
287663107,0,
287663108,0,
287663109,0,
287663110,0,
287663111,0,
287663112,0,
287663113,0,
287663114,0,
287663115,0,
287663116,0,
287666206,0,
287675124,0,
287675126,437,
287675127,321,
287675128,221,
287675129,1051,
287675130,261,
287675131,308,
287675132,231,
287871109,0,美伦酒店
287871110,0,
287871111,0,
287871112,0,
287871113,0,
287871114,0,
287871115,0,
287871116,0,
287871117,0,
287871118,0,
287871119,0,
287871120,0,
287871121,0,
287871122,0,
287871123,0,
287871124,0,
287872011,0,
287872012,0,
287872013,0,
287872014,0,
287872015,0,
287872016,0,
287872017,0,
287872018,0,
287872019,0,
287872020,0,
287872021,0,
287872023,0,
287872024,0,
287872025,0,陕西科技馆
288026194,0,
288026195,0,
288026197,0,
288026198,0,
288026199,0,
288026200,0,
288026201,0,
288026202,0,
288026203,0,
288026204,0,
288026205,0,
288026206,0,
288026207,0,
288026208,0,
288026209,0,
288026210,0,
288026211,0,
288026212,0,
288026213,0,
288026214,0,
288026215,0,
288026216,0,
288026217,0,
288026218,0,
288026219,0,
288026359,91,
288026360,0,
288026361,0,
288026362,0,
288026363,0,
288026364,0,
288026365,0,
288027076,256,
288027079,299,
288773017,0,交通银行
288773018,0,
288773019,0,人民剧院
288773020,0,
288773022,0,中图国际
288773023,0,
288773024,0,
288774501,0,华山国际酒店
288774502,0,
288774503,0,
288774505,0,
288774506,0,
288774507,0,
288774508,0,
288774509,0,
288774510,0,
288774511,0,
288774512,0,
288774513,0,锦江西京国际饭店
288774514,0,
288774515,0,
288774516,0,
288774517,0,
288774518,0,
288774519,0,
288774520,0,
288774521,0,
288774522,0,
288774523,0,
288774524,836,西一路
288774529,0,
288775474,252,
288902492,0,
289336132,0,
289336224,0,
289336225,0,
289336226,0,
289336228,0,
289493984,338,
289494194,0,
289494195,0,
289500336,0,
289681552,0,
289681554,0,
289998881,0,
289998882,0,
289998883,0,
289998884,0,
289998885,0,
289998886,0,
289998887,0,
289998888,0,
289998889,0,
290629737,2239,
290629738,153,环城南路
290629739,784,朱雀门-含光门隧道
290629741,361,环城南路西段
290629742,290,环城南路西段
290629743,234,
290629744,41,
290629745,44,
290629746,1003,和平门-文昌门隧道
290629748,208,环城南路东段
290629749,1110,环城南路东段
290629750,292,
290629751,47,
290629753,47,建国路
290629754,50,建国路
290669696,0,西安理工大学金花校区
291064660,63,
291064661,92,
291064662,0,
291064663,60,
291064664,100,
291064665,281,
291064666,104,
291064667,0,小雁塔
291064668,79,
291064669,219,
291064670,187,
291064671,0,
291064672,0,
291064673,103,
291064674,233,
291064675,115,
291064676,282,
291064677,0,
291064678,6,
291064679,17,
291064680,0,
291064681,258,
291064682,0,
291064683,18,
291064684,138,
291064685,107,
291064686,243,
291069744,0,东郡
291069745,0,曲江紫汀苑
291069907,0,
291069908,0,
291162505,0,西安美术学院
291575965,0,西安市第八十九中学
291575966,0,操场
291575967,0,食堂
291575968,0,操场
291575969,0,
291575970,0,
291575971,0,
291575972,0,行政楼
291575973,0,礼堂
291575974,0,
291575975,0,
291575976,0,
291575977,0,
291575978,0,
291575979,0,
291575980,0,
291576602,0,和平电影院
291702548,1055,
291702549,449,北池头二路
291702550,1188,
291702551,884,
291702552,426,
291702553,1122,
292263447,0,
292263448,27,
292263521,0,
292263522,0,
292263523,0,
292263524,0,
292263525,0,
292263526,0,
292263527,0,
292263528,0,
292263529,0,
292263530,0,
292263531,0,
292263532,0,
292263533,0,
292263534,0,
292263535,0,
292525333,0,
292525334,0,
292525335,0,
292525336,0,
292526202,0,
292526207,0,
292526211,0,
292526213,0,
293146551,0,
293146553,0,
293146554,0,
293146555,0,
293146556,0,外国留学生宿舍
293146557,0,
293499678,0,
293499679,0,
293499680,0,
293499681,0,铁一中
293499682,0,
293499683,0,
293499685,621,二环南路
293499687,119,
293631319,18040,西安地铁三号线
293636614,588,
293636617,431,
293636795,681,
293658611,0,
293658621,482,
293658624,135,
293658626,110,
293658628,103,
293658631,23,
293658635,212,
293658638,107,
293658639,15,
293658640,20,
293658642,135,
293658644,45,
293658782,0,
293954299,0,
293954300,0,
293954301,0,
293954908,385,
293954909,176,
293954910,124,
293954911,59,
293954912,64,
293954913,91,
293954914,36,
293954915,119,
295626250,0,
295626251,0,
295626252,135,
295626253,0,
295626254,0,
295787791,0,
295787794,0,
295788345,361,西华门大街
295788351,299,
295788353,33,
295788356,248,社会北路
