lat,lon,name,admin1,admin2,cc
34.2621198,108.9662834, None,2525089173,245284593,
34.2646770,108.9604321, None,2525089174,245284594,
34.2646460,108.9588825, None,2525089175,245284594,
34.2698747,108.9570849, None,2525089176,245284595,
34.2686368,108.9571016, None,2525089177,245284595,
34.2706898,108.9558794, None,2525089178,245284596,
34.2707120,108.9581844, None,2525089179,245284596,
34.2106741,108.9443754, None,2525089189,245284598,
34.2117092,108.9443641, None,2525089190,245284598,
34.2106755,108.9451409, None,2525089191,245284599,
34.2116857,108.9451296, None,2525089192,245284599,
34.2119713,108.9421455, None,2525089193,260087891,
34.2119671,108.9431450, None,2525089194,245284600,
34.2106729,108.9437290, None,2525089195,245284601,
34.2117045,108.9437234, None,2525089196,245284601,
34.2106794,108.9472275, None,2525089201,28258932,
34.2112201,108.9515427, None,2525089203,245284604,
34.2113186,108.9514489, None,2525089204,245284604,
34.2113270,108.9506953, None,2525089205,260091853,
34.2111197,108.9506928, None,2525089206,245284605,
34.2111274,108.9492731, None,2525089207,245284605,
34.2119461,108.9492731, None,2525089208,245284605,
34.2637056,108.9701717, None,2525109588,457336099,
34.2634949,108.9701797, None,2525109590,457336099,
34.2630418,108.9701747, None,2525109592,457336099,
34.2625121,108.9694334, None,2525109594,245286885,
34.2621783,108.9690426, None,2525109596,245286885,
34.2618015,108.9685866, None,2525109598,245286885,
34.2616615,108.9681177, None,2525109601,245286885,
34.2627822,108.9712259, None,2525109604,245286886,
34.2627050,108.9707683, None,2525109607,245286886,
34.2626896,108.9703293, None,2525109610,245286886,
34.2626544,108.9696083, None,2525109612,245286886,
34.2622262,108.9733306, None,2525109614,245286887,
34.2622419,108.9718050, None,2525109615,245286887,
34.2649991,108.9786152, None,2525109617,245286888,
34.2645731,108.9787259, None,2525109619,245286888,
34.2638243,108.9788193, None,2525109621,245286888,
34.2630601,108.9788847, None,2525109623,245286888,
34.2624926,108.9788368, None,2525109625,245286888,
34.2620534,108.9788305, None,2525109627,245286888,
34.2608758,108.9804342, None,2525109629,337129676,
34.2634153,108.9803284, None,2525109631,245286890,
34.2652598,108.9803512, None,2525109632,245286891,
34.2656614,108.9803511, None,2525109633,245286891,
34.2660782,108.9802670, None,2525109634,245286891,
34.2666803,108.9802390, None,2525109635,245286891,
34.2667343,108.9790061, None,2525109637,245286891,
34.2666649,108.9770354, None,2525109639,245286891,
34.2667498,108.9769513, None,2525109641,245286893,
34.2667343,108.9756508, None,2525109643,282090045,
34.2680697,108.9761668, None,2525109644,245286893,
34.2680079,108.9763536, None,2525109646,245286893,
34.2679539,108.9767085, None,2525109648,245286893,
34.2679693,108.9768673, None,2525109650,245286893,
34.2675911,108.9769327, None,2525109652,245286893,
34.2670045,108.9769887, None,2525109654,245286893,
34.2666929,108.9778298, None,2525109656,245286894,
34.2664024,108.9778386, None,2525109658,245286894,
34.2661168,108.9778293, None,2525109660,245286894,
34.2658930,108.9777359, None,2525109662,245286894,
34.2657155,108.9776332, None,2525109664,245286894,
34.2654762,108.9775678, None,2525109666,245286894,
34.2651674,108.9775865, None,2525109668,245286894,
34.2648661,108.9777300, None,2525109670,245286894,
34.2660011,108.9743361, None,2525109672,245286895,
34.2660088,108.9744949, None,2525109674,245286895,
34.2659393,108.9746444, None,2525109676,245286895,
34.2657618,108.9746817, None,2525109678,245286895,
34.2655997,108.9746817, None,2525109680,245286895,
34.2655379,108.9748498, None,2525109682,245286895,
34.2655302,108.9750460, None,2525109684,245286895,
34.2655846,108.9757423, None,2525109690,282090045,
34.2659848,108.9721787, None,2525109692,245286896,
34.2651057,108.9721506, None,2525109694,245286896,
34.2649281,108.9722253, None,2525109695,245286896,
34.2648046,108.9724214, None,2525109697,245286896,
34.2645190,108.9724401, None,2525109699,245286896,
34.2636860,108.9724672, None,2525109701,245286896,
34.2677749,108.9702699, None,2525109703,245286897,
34.2676683,108.9733741, None,2525109705,245286897,
34.2677305,108.9715622, None,2525109707,245286898,
34.2659824,108.9714589, None,2525109709,245286898,
34.2712628,108.9723699, None,2525109711,245286911,
34.2688240,108.9687969, None,2525109712,245286901,
34.2693355,108.9691151, None,2525109714,245286901,
34.2710903,108.9720613, None,2525109716,245286902,
34.2708561,108.9720945, None,2525109718,245286902,
34.2707017,108.9723467, None,2525109720,245286902,
34.2694127,108.9723747, None,2525109722,245286902,
34.2711128,108.9745425, None,2525109724,245286903,
34.2707326,108.9745323, None,2525109725,245286903,
34.2705396,108.9746444, None,2525109727,245286903,
34.2703930,108.9747845, None,2525109729,245286903,
34.2693741,108.9748031, None,2525109731,245286903,
34.2692352,108.9745696, None,2525109733,245286903,
34.2686023,108.9745510, None,2525109734,245286903,
34.2684087,108.9747465, None,2525109735,245286903,
34.2709564,108.9775396, None,2525109736,245286904,
34.2685290,108.9775865, None,2525109737,245286904,
34.2689802,108.9775778, None,2525109738,245286905,
34.2689728,108.9795023, None,2525109740,245286905,
34.2704547,108.9775493, None,2525109742,245286906,
34.2704779,108.9791743, None,2525109744,245286906,
34.2703235,108.9793424, None,2525109745,245286906,
34.2689734,108.9793517, None,2525109748,245286906,
34.2703930,108.9815186, None,2525109749,245286908,
34.2685261,108.9815316, None,2525109751,245286909,
34.2703930,108.9799401, None,2525109753,245286908,
34.2680668,108.9815705, None,2525109755,245286909,
34.2661014,108.9815933, None,2525109757,245286909,
34.2703930,108.9805379, None,2525109759,245286910,
34.2699299,108.9805192, None,2525109761,245286910,
34.2698836,108.9806220, None,2525109763,245286910,
34.2698604,108.9815164, None,2525109765,245286910,
34.2715662,108.9729632, None,2525109767,245286911,
34.2726159,108.9741493, None,2525109769,245286911,
34.2727394,108.9741960, None,2525109771,245286911,
34.2727702,108.9740933, None,2525109773,245286911,
34.2726853,108.9718050, None,2525109775,245286911,
34.2725927,108.9716649, None,2525109777,245286911,
34.2724769,108.9716462, None,2525109779,245286911,
34.2720138,108.9717023, None,2525109781,245286911,
34.2718672,108.9715808, None,2525109783,245286911,
34.2716742,108.9715248, None,2525109785,245286911,
34.2715199,108.9715248, None,2525109787,245286911,
34.2713115,108.9715061, None,2525109788,245286911,
34.2710717,108.9751824, None,2525109794,142320591,
34.2764672,108.9705348, None,2525109796,245286913,
34.2764826,108.9709084, None,2525109798,245286913,
34.2764904,108.9713660, None,2525109800,245286913,
34.2765752,108.9716836, None,2525109802,245286913,
34.2765598,108.9718143, None,2525109804,245286913,
34.2758884,108.9718517, None,2525109806,245286914,
34.2757803,108.9718984, None,2525109808,245286913,
34.2752323,108.9718704, None,2525109810,245286915,
34.2748927,108.9714874, None,2525109811,245286913,
34.2747075,108.9711979, None,2525109813,245286913,
34.2744760,108.9709457, None,2525109815,245286913,
34.2741904,108.9706375, None,2525109817,245286913,
34.2758426,108.9704704, None,2525109819,245286914,
34.2761739,108.9679102, None,2525109821,245286916,
34.2761891,108.9677063, None,2525109823,335525201,
34.2789685,108.9797500, None,2525109824,245286918,
34.2709453,108.9797812, None,2525109827,245286917,
34.2543982,108.9423393, None,2526115467,334971110,
34.2514355,108.9277350, None,2526115500,263859123,
34.2514767,108.9281946, None,2526115502,245402047,
34.2515305,108.9287287, None,2526115505,245402047,
34.2515628,108.9292888, None,2526115506,245402047,
34.2515718,108.9314103, None,2526115509,245402047,
34.2515844,108.9319854, None,2526115512,245402047,
34.2515090,108.9324414, None,2526115515,245402047,
34.2513905,108.9330015, None,2526115518,245402047,
34.2512183,108.9334835, None,2526115521,245402047,
34.2510891,108.9337962, None,2526115524,245402047,
34.2510460,108.9341609, None,2526115527,245402047,
34.2510891,108.9347862, None,2526115530,245402047,
34.2511537,108.9356069, None,2526115533,245402047,
34.2512398,108.9365448, None,2526115536,245402047,
34.2512613,108.9382247, None,2526115539,285112026,
34.2499021,108.9451968, None,2526115545,335513835,
34.2498616,108.9492996, None,2526115548,245402049,
34.2511752,108.9462499, None,2526115551,245402051,
34.2511751,108.9493185, None,2526115554,245402051,
34.2499002,108.9457289, None,2526115557,245402052,
34.2450653,108.9456637, None,2526115560,245402052,
34.2466786,108.9493288, None,2526115563,245402054,
34.2466742,108.9521511, None,2526115566,245402054,
34.2460250,108.9521454, None,2526115569,245402056,
34.2466808,108.9503794, None,2526115572,245402056,
34.2460173,108.9503794, None,2526115575,245402056,
34.2496851,108.9524322, None,2526115578,245402057,
34.2493556,108.9610784, None,2526115581,333418723,
34.2493922,108.9642445, None,2526115584,333418723,
34.2493960,108.9677040, None,2526115587,337335340,
34.2497611,108.9567913, None,2526115590,245402063,
34.2475770,108.9568094, None,2526115592,245402063,
34.2475772,108.9566462, None,2526115595,148316129,
34.2443243,108.9555682, None,2526115601,245402066,
34.2443552,108.9588412, None,2526115604,568086391,
34.2426674,108.9457348, None,2526115607,245402067,
34.2398483,108.9543385, None,2526115610,245402069,
34.2397282,108.9543385, None,2526115613,245402069,
34.2397582,108.9533755, None,2526115616,245402069,
34.2397433,108.9524246, None,2526115619,245402069,
34.2426823,108.9508442, None,2526115622,479212455,
34.2422850,108.9508490, None,2526115625,479212455,
34.2422806,108.9503530, None,2526115628,479212455,
34.2386515,108.9622667, None,2526115637,318340796,
34.2606545,108.9747249, None,2526115638,337129676,
34.2596427,108.9746880, None,2526115640,245402074,
34.2595977,108.9737977, None,2526115643,245402074,
34.2594025,108.9734525, None,2526115645,245402074,
34.2571649,108.9710905, None,2526115647,245402076,
34.2570148,108.9715447, None,2526115649,245402076,
34.2569997,108.9719626, None,2526115651,245402076,
34.2569847,108.9724350, None,2526115653,245402076,
34.2569847,108.9727621, None,2526115656,245402076,
34.2570148,108.9732526, None,2526115659,245402077,
34.2570148,108.9732708, None,2526115662,245402077,
34.2571950,108.9734343, None,2526115665,245402077,
34.2573451,108.9739249, None,2526115668,245402077,
34.2574052,108.9750332, None,2526115673,245402077,
34.2573602,108.9754874, None,2526115676,245402079,
34.2573752,108.9754874, None,2526115680,245402079,
34.2577656,108.9755601, None,2526115683,245402079,
34.2580059,108.9755601, None,2526115686,245402079,
34.2582762,108.9756691, None,2526115689,245402079,
34.2597028,108.9756873, None,2526115691,245402079,
34.2606945,108.9757608, None,2526115694,337129676,
34.2591463,108.9756604, None,2526115697,245402081,
34.2591171,108.9769773, None,2526115703,245402081,
34.2590571,108.9774679, None,2526115706,245402081,
34.2590871,108.9776132, None,2526115709,245402081,
34.2552917,108.9677011, None,2526115718,333404264,
34.2552738,108.9678162, None,2526115721,245402084,
34.2552110,108.9680652, None,2526115724,245402084,
34.2551817,108.9687389, None,2526115727,245402084,
34.2553393,108.9687282, None,2526115730,245402084,
34.2553315,108.9689812, None,2526115733,245402084,
34.2553935,108.9703773, None,2526115736,245402084,
34.2541614,108.9704493, None,2526115739,245402086,
34.2541614,108.9704546, None,2526115742,245402086,
34.2542215,108.9719444, None,2526115744,245402086,
34.2544167,108.9726530, None,2526115747,245402086,
34.2544468,108.9730528, None,2526115750,245402086,
34.2543567,108.9734888, None,2526115753,245402086,
34.2542215,108.9734707, None,2526115756,245402086,
34.2541614,108.9738340, None,2526115759,245402086,
34.2543717,108.9741793, None,2526115762,245402086,
34.2549123,108.9743246, None,2526115764,245402086,
34.2550325,108.9743791, None,2526115766,245402086,
34.2553024,108.9746536, None,2526115768,245402086,
34.2564135,108.9703130, None,2526115770,245402089,
34.2564591,108.9710905, None,2526115771,245402089,
34.2563390,108.9712904, None,2526115773,245402089,
34.2562939,108.9717446, None,2526115776,245402089,
34.2558434,108.9716901, None,2526115779,245402089,
34.2555881,108.9719081, None,2526115782,245402089,
34.2555130,108.9721988, None,2526115785,245402089,
34.2555581,108.9724895, None,2526115787,245402089,
34.2556031,108.9732163, None,2526115790,245402089,
34.2555431,108.9740339, None,2526115793,245402089,
34.2555731,108.9743973, None,2526115796,245402089,
34.2556024,108.9746609, None,2526115815,245402089,
34.2577322,108.9883224, None,2526115818,245402091,
34.2577387,108.9894881, None,2526115820,245402091,
34.2577760,108.9917499, None,2526115822,266583954,
34.2552737,108.9856504, None,2526115825,245402093,
34.2549399,108.9856137, None,2526115827,245402095,
34.2549399,108.9894907, None,2526115829,245402095,
34.2552930,108.9894938, None,2526115831,245402095,
34.2549399,108.9882137, None,2526115833,245402096,
34.2397301,108.9746140, None,2526115835,309154009,
34.2397302,108.9774445, None,2526115838,245402099,
34.2397683,108.9776598, None,2526115840,245402099,
34.2401984,108.9787758, None,2526115841,245402099,
34.2345668,108.9863232, None,2526115866,212700510,
34.2371798,108.9311926, None,2526135961,245404521,
34.2317771,108.9311788, None,2526135962,258738963,
34.2332958,108.9273772, None,2526135963,290629737,
34.2270463,108.9273709, None,2526135964,334648915,
34.2217868,108.9189569, None,2526135965,172616580,
34.2193806,108.9150067, None,2526135967,55696766,
34.2067884,108.9427792, None,2533437252,246287804,
34.2071207,108.9427711, None,2533437253,246287804,
34.2071447,108.9428054, None,2533437254,246287804,
34.2081046,108.9427988, None,2533437255,246287804,
34.2072798,108.9418953, None,2533437256,28258927,
34.2069532,108.9427751, None,2533437269,246287804,
34.2068045,108.9427788, None,2533442222,246287804,
34.2071114,108.9433743, None,2534808083,286427887,
34.2073599,108.9446284, None,2534808095,286427887,
34.2074855,108.9476222, None,2534808096,286427853,
34.2120433,108.9639610, None,2534820113,238117145,
34.2058546,108.9738886, None,2534820127,142323474,
34.2064024,108.9564304, None,2534820164,142323466,
34.2058441,108.9564365, None,2534820166,142323466,
34.2738866,108.9209465, None,2534833309,246438220,
34.2738223,108.9229331, None,2534833311,246438220,
34.2744719,108.9283676, None,2534833312,246438221,
34.2744431,108.9293240, None,2534833313,457035245,
34.2730254,108.9292130, None,2534833314,457035244,
34.2752155,108.9304443, None,2534833315,277555004,
34.2763365,108.9304381, None,2534833317,644293986,
34.2763084,108.9318168, None,2534833319,644293986,
34.2759999,108.9318988, None,2534833320,644293986,
34.2760044,108.9329058, None,2534833321,644293986,
34.2768169,108.9328929, None,2534833322,457035250,
34.2768089,108.9343505, None,2534833324,457035249,
34.2766224,108.9364653, None,2534833326,246438224,
34.2766246,108.9360978, None,2534833327,246438224,
34.2766479,108.9358551, None,2534833329,246438224,
34.2767765,108.9356700, None,2534833331,246438224,
34.2768363,108.9353696, None,2534833332,246438224,
34.2768839,108.9349808, None,2534833333,246438224,
34.2766208,108.9370990, None,2534833334,457035248,
34.2767595,108.9370978, None,2534833336,246438224,
34.2767768,108.9386829, None,2534833338,246438224,
34.2768661,108.9351544, None,2534833339,246438225,
